,name,start_time,end_time,target
2785,M1BJNRP6,0.2,1.2,0
2786,M1BJNRP6,1.4,2.4,0
2787,M1BJNRP6,2.6,3.6,0
2788,M1BJNRP6,3.8,4.8,1
2789,M1BJNRP6,5.0,6.0,0
2790,M1BJNRP6,6.2,7.2,1
2791,M1BJNRP6,7.4,8.4,1
2792,M1BJNRP6,8.6,9.6,0
2793,M1BJNRP6,9.8,10.8,1
2794,M1BJNRP6,11.0,12.0,0
2795,M1BJNRP6,12.2,13.2,1
2796,M1BJNRP6,13.4,14.4,1
2797,M1BJNRP6,14.6,15.6,0
2798,M1BJNRP6,15.8,16.8,0
2799,M1BJNRP6,17.0,18.0,1
2800,M1BJNRP6,18.2,19.2,1
2801,M1BJNRP6,19.4,20.4,0
2802,M1BJNRP6,20.6,21.6,1
2803,M1BJNRP6,21.8,22.8,0
2804,M1BJNRP6,23.0,24.0,0
2805,M1BJNRP6,24.2,25.2,0
2806,M1BJNRP6,25.4,26.4,1
2807,M1BJNRP6,26.6,27.6,0
2808,M1BJNRP6,27.8,28.8,1
2809,M1BJNRP6,29.0,30.0,0
2810,M1BJNRP6,30.2,31.2,0
2811,M1BJNRP6,31.4,32.4,1
2812,M1BJNRP6,32.6,33.6,1
2813,M1BJNRP6,33.8,34.8,0
2814,M1BJNRP6,35.0,36.0,0
2815,M1BJNRP6,36.2,37.2,0
2816,M1BJNRP6,37.4,38.4,0
2817,M1BJNRP6,38.6,39.6,0
2818,M1BJNRP6,39.8,40.8,0
2819,M2BS22P3,0.2,1.2,0
2820,M2BS22P3,1.4,2.4,0
2821,M2BS22P3,2.6,3.6,0
2822,M2BS22P3,3.8,4.8,1
2823,M2BS22P3,5.0,6.0,0
2824,M2BS22P3,6.2,7.2,1
2825,M2BS22P3,7.4,8.4,1
2826,M2BS22P3,8.6,9.6,0
2827,M2BS22P3,9.8,10.8,1
2828,F2BS17P2,0.2,1.2,0
2829,F2BS17P2,1.4,2.4,0
2830,F2BS17P2,2.6,3.6,0
2831,F2BS17P2,3.8,4.8,1
2832,F2BS17P2,5.0,6.0,0
2833,F2BS17P2,6.2,7.2,1
2834,F2BS17P2,7.4,8.4,1
2835,F2BS17P2,8.6,9.6,0
2836,F2BS17P2,9.8,10.8,1
2837,F2BS17P2,11.0,12.0,0
2838,F2BS17P2,12.2,13.2,1
2839,F2BS17P2,13.4,14.4,1
2840,F2BS17P2,14.6,15.6,0
2841,F2BS17P2,15.8,16.8,0
2842,F2BS17P2,17.0,18.0,1
2843,F2BS17P2,18.2,19.2,1
2844,F2BS17P2,19.4,20.4,0
2845,F2BS17P2,20.6,21.6,1
2846,M2BS31P9,0.2,1.2,0
2847,M2BS31P9,1.4,2.4,0
2848,M2BS31P9,2.6,3.6,0
2849,M2BS31P9,3.8,4.8,1
2850,M2BS31P9,5.0,6.0,0
2851,M2BS31P9,6.2,7.2,1
2852,M2BS31P9,7.4,8.4,1
2853,M2BS31P9,8.6,9.6,0
2854,M2BS31P9,9.8,10.8,1
2855,M2BS31P9,11.0,12.0,0
2856,M2BS31P9,12.2,13.2,1
2857,F2BS31P1,0.2,1.2,0
2858,F2BS31P1,1.4,2.4,0
2859,F2BS31P1,2.6,3.6,0
2860,F2BS31P1,3.8,4.8,1
2861,F2BS31P1,5.0,6.0,0
2862,F2BS31P1,6.2,7.2,1
2863,F2BS31P1,7.4,8.4,1
2864,F2BS31P1,8.6,9.6,0
2865,F2BS31P1,9.8,10.8,1
2866,F2BS31P1,11.0,12.0,0
2867,F2BS31P1,12.2,13.2,1
2868,F2BS31P1,13.4,14.4,1
2869,F2BS31P1,14.6,15.6,0
2870,F2BS31P1,15.8,16.8,0
2871,F2BS31P1,17.0,18.0,1
2872,F2BS31P1,18.2,19.2,1
2873,F2BS31P1,19.4,20.4,0
2874,F2BS31P1,20.6,21.6,1
2875,F2BS31P1,21.8,22.8,0
2876,F2BS31P1,23.0,24.0,0
2877,F2BS31P1,24.2,25.2,0
2878,F2BS31P1,25.4,26.4,1
2879,F2BS31P1,26.6,27.6,0
2880,F2BS31P1,27.8,28.8,1
2881,F2BS31P1,29.0,30.0,0
2882,F2BS31P1,30.2,31.2,0
2883,F2BS31P1,31.4,32.4,1
2884,F2BS31P1,32.6,33.6,1
2885,F1AS34P2,0.2,1.2,0
2886,F1AS34P2,1.4,2.4,0
2887,F1AS34P2,2.6,3.6,0
2888,F1AS34P2,3.8,4.8,1
2889,F1AS34P2,5.0,6.0,0
2890,F1AS34P2,6.2,7.2,1
2891,F1AS34P2,7.4,8.4,1
2892,F1AS34P2,8.6,9.6,0
2893,F1AS34P2,9.8,10.8,1
2894,F1AS34P2,11.0,12.0,0
2895,F1AS34P2,12.2,13.2,1
2896,F1AS34P2,13.4,14.4,1
2897,F1AS34P2,14.6,15.6,0
2898,F1AS34P2,15.8,16.8,0
2899,F1AS34P2,17.0,18.0,1
2900,F1AS34P2,18.2,19.2,1
2901,F1AS34P2,19.4,20.4,0
2902,F1AS34P2,20.6,21.6,1
2903,F1AS34P2,21.8,22.8,0
2904,F1AS34P2,23.0,24.0,0
2905,F1AS34P2,24.2,25.2,0
2906,F1AS34P2,25.4,26.4,1
2907,F1AS34P2,26.6,27.6,0
2908,F1AS34P2,27.8,28.8,1
2909,F1AS34P2,29.0,30.0,0
2910,M1BS08P5,0.2,1.2,0
2911,M1BS08P5,1.4,2.4,0
2912,M1BS08P5,2.6,3.6,0
2913,M1BS08P5,3.8,4.8,1
2914,M1BS08P5,5.0,6.0,0
2915,M1BS08P5,6.2,7.2,1
2916,M1BS08P5,7.4,8.4,1
2917,M1BS08P5,8.6,9.6,0
2918,M1BS08P5,9.8,10.8,1
2919,M1BS08P5,11.0,12.0,0
2920,M1BS08P5,12.2,13.2,1
2921,M1BS08P5,13.4,14.4,1
2922,M1BS08P5,14.6,15.6,0
2923,M1BS08P5,15.8,16.8,0
2924,M1BS08P5,17.0,18.0,1
2925,M1BS08P5,18.2,19.2,1
2926,M1BS08P5,19.4,20.4,0
2927,M1BS08P5,20.6,21.6,1
2928,M1BS08P5,21.8,22.8,0
2929,M1BS08P5,23.0,24.0,0
2930,M1BS08P5,24.2,25.2,0
2931,F1AS12P1,0.2,1.2,0
2932,F1AS12P1,1.4,2.4,0
2933,F1AS12P1,2.6,3.6,0
2934,F1AS12P1,3.8,4.8,1
2935,F1AS12P1,5.0,6.0,0
2936,F1AS12P1,6.2,7.2,1
2937,F1AS12P1,7.4,8.4,1
2938,F1AS12P1,8.6,9.6,0
2939,F1AS12P1,9.8,10.8,1
2940,F1AS12P1,11.0,12.0,0
2941,F1AS12P1,12.2,13.2,1
2942,F1AS12P1,13.4,14.4,1
2943,F1AS12P1,14.6,15.6,0
2944,F1AS12P1,15.8,16.8,0
2945,F1AS12P1,17.0,18.0,1
2946,F1AS12P1,18.2,19.2,1
2947,F1AS12P1,19.4,20.4,0
2948,F1AS12P1,20.6,21.6,1
2949,F1AS12P1,21.8,22.8,0
2950,F1AS12P1,23.0,24.0,0
2951,F1AS12P1,24.2,25.2,0
2952,F1AS12P1,25.4,26.4,1
2953,F1AS12P1,26.6,27.6,0
2954,F1AS12P1,27.8,28.8,1
2955,F1AS12P1,29.0,30.0,0
2956,F1AS12P1,30.2,31.2,0
2957,F1AS12P1,31.4,32.4,1
2958,F1AS12P1,32.6,33.6,1
2959,F1AS12P1,33.8,34.8,0
2960,F1AS12P1,35.0,36.0,0
2961,F1AS12P1,36.2,37.2,0
2962,F1AS12P1,37.4,38.4,0
2963,F1AS12P1,38.6,39.6,0
2964,F1AS12P1,39.8,40.8,0
2965,F1AS12P1,41.0,42.0,0
2966,F1AS12P1,42.2,43.2,0
2967,F1AS12P1,43.4,44.4,0
2968,F1AS12P1,44.6,45.6,0
2969,F1AS12P1,45.8,46.8,0
2970,F1AS12P1,47.0,48.0,0
2971,F1AS12P1,48.2,49.2,0
2972,M2BS19P5,0.2,1.2,0
2973,M2BS19P5,1.4,2.4,0
2974,M2BS19P5,2.6,3.6,0
2975,M2BS19P5,3.8,4.8,1
2976,M2BS19P5,5.0,6.0,0
2977,M2BS19P5,6.2,7.2,1
2978,M2BS19P5,7.4,8.4,1
2979,M2BS19P5,8.6,9.6,0
2980,M2BS19P5,9.8,10.8,1
2981,M2BS19P5,11.0,12.0,0
2982,M1BJRLP6,0.2,1.2,0
2983,M1BJRLP6,1.4,2.4,0
2984,M1BJRLP6,2.6,3.6,0
2985,M1BJRLP6,3.8,4.8,1
2986,M1BJRLP6,5.0,6.0,0
2987,M1BJRLP6,6.2,7.2,1
2988,M1BJRLP6,7.4,8.4,1
2989,M1BJRLP6,8.6,9.6,0
2990,M1BJRLP6,9.8,10.8,1
2991,M1BJRLP6,11.0,12.0,0
2992,M1BJRLP6,12.2,13.2,1
2993,M1BJRLP6,13.4,14.4,1
2994,M1BJRLP6,14.6,15.6,0
2995,M1BJRLP6,15.8,16.8,0
2996,M1BJRLP6,17.0,18.0,1
2997,M1BJRLP6,18.2,19.2,1
2998,M1BJRLP6,19.4,20.4,0
2999,M1BJRLP6,20.6,21.6,1
3000,M1BJRLP6,21.8,22.8,0
3001,M1BJRLP6,23.0,24.0,0
3002,M1BJRLP6,24.2,25.2,0
3003,M1BJRLP6,25.4,26.4,1
3004,M1BJRLP6,26.6,27.6,0
3005,M1BJRLP6,27.8,28.8,1
3006,M1BJRLP6,29.0,30.0,0
3007,M1BJRLP6,30.2,31.2,0
3008,M1BJRLP6,31.4,32.4,1
3009,M1BJRLP6,32.6,33.6,1
3010,M1BJRLP6,33.8,34.8,0
3011,M1BJRLP6,35.0,36.0,0
3012,M1BJRLP6,36.2,37.2,0
3013,M1BJRLP6,37.4,38.4,0
3014,M1BJRLP6,38.6,39.6,0
3015,M1BJRLP6,39.8,40.8,0
3016,M1BJRLP6,41.0,42.0,0
3017,M1BJRLP6,42.2,43.2,0
3018,M1BJRLP6,43.4,44.4,0
3019,M1BJRLP6,44.6,45.6,0
3020,M2BS19P4,0.2,1.2,0
3021,M2BS19P4,1.4,2.4,0
3022,M2BS19P4,2.6,3.6,0
3023,M2BS19P4,3.8,4.8,1
3024,M2BS19P4,5.0,6.0,0
3025,M2BS19P4,6.2,7.2,1
3026,M2BS19P4,7.4,8.4,1
3027,M2BS19P4,8.6,9.6,0
3028,M2BS19P4,9.8,10.8,1
3029,M2BS19P4,11.0,12.0,0
3030,M2BS19P4,12.2,13.2,1
3031,M2BS19P4,13.4,14.4,1
3032,M2BS19P4,14.6,15.6,0
3033,M2BS19P4,15.8,16.8,0
3034,M2BS19P4,17.0,18.0,1
3035,M2BS19P4,18.2,19.2,1
3036,M2BS19P4,19.4,20.4,0
3037,M2BS19P4,20.6,21.6,1
3038,M2BS19P4,21.8,22.8,0
3039,M2BS19P4,23.0,24.0,0
3040,M2BS19P4,24.2,25.2,0
3041,M1BS08P4,0.2,1.2,0
3042,M1BS08P4,1.4,2.4,0
3043,M1BS08P4,2.6,3.6,0
3044,M1BS08P4,3.8,4.8,1
3045,M1BS08P4,5.0,6.0,0
3046,M1BS08P4,6.2,7.2,1
3047,M1BS08P4,7.4,8.4,1
3048,M1BS08P4,8.6,9.6,0
3049,M1BS08P4,9.8,10.8,1
3050,M1BS08P4,11.0,12.0,0
3051,M1BS08P4,12.2,13.2,1
3052,M1BS08P4,13.4,14.4,1
3053,M1BS08P4,14.6,15.6,0
3054,M1BS08P4,15.8,16.8,0
3055,M1BS08P4,17.0,18.0,1
3056,M1BS08P4,18.2,19.2,1
3057,M1BS08P4,19.4,20.4,0
3058,M1BS08P4,20.6,21.6,1
3059,M1BS08P4,21.8,22.8,0
3060,M1BS08P4,23.0,24.0,0
3061,M1BS08P4,24.2,25.2,0
3062,M1BS08P4,25.4,26.4,1
3063,M1BS08P4,26.6,27.6,0
3064,M1BS08P4,27.8,28.8,1
3065,F1AS34P3,0.2,1.2,0
3066,F1AS34P3,1.4,2.4,0
3067,F1AS34P3,2.6,3.6,0
3068,F1AS34P3,3.8,4.8,1
3069,F1AS34P3,5.0,6.0,0
3070,F1AS34P3,6.2,7.2,1
3071,F1AS34P3,7.4,8.4,1
3072,F1AS34P3,8.6,9.6,0
3073,F1AS34P3,9.8,10.8,1
3074,F1AS34P3,11.0,12.0,0
3075,F1AS34P3,12.2,13.2,1
3076,F1AS34P3,13.4,14.4,1
3077,F1AS34P3,14.6,15.6,0
3078,F1AS34P3,15.8,16.8,0
3079,F1AS34P3,17.0,18.0,1
3080,M2BS04P1,0.2,1.2,0
3081,M2BS04P1,1.4,2.4,0
3082,M2BS04P1,2.6,3.6,0
3083,M2BS04P1,3.8,4.8,1
3084,M2BS04P1,5.0,6.0,0
3085,M2BS04P1,6.2,7.2,1
3086,M2BS04P1,7.4,8.4,1
3087,M2BS04P1,8.6,9.6,0
3088,M2BS04P1,9.8,10.8,1
3089,M2BS04P1,11.0,12.0,0
3090,M2BS04P1,12.2,13.2,1
3091,M2BS04P1,13.4,14.4,1
3092,M2BS04P1,14.6,15.6,0
3093,M2BS04P1,15.8,16.8,0
3094,M2BS04P1,17.0,18.0,1
3095,M2BS04P1,18.2,19.2,1
3096,M2BS04P1,19.4,20.4,0
3097,M2BS04P1,20.6,21.6,1
3098,M2BS04P1,21.8,22.8,0
3099,M2BS04P1,23.0,24.0,0
3100,M2BS04P1,24.2,25.2,0
3101,M2BS04P1,25.4,26.4,1
3102,M2BS04P1,26.6,27.6,0
3103,M2BS04P1,27.8,28.8,1
3104,M2BS04P1,29.0,30.0,0
3105,M2BS04P1,30.2,31.2,0
3106,M2BS04P1,31.4,32.4,1
3107,M2BS04P1,32.6,33.6,1
3108,M2BS04P1,33.8,34.8,0
3109,M2BS04P1,35.0,36.0,0
3110,M2BS04P1,36.2,37.2,0
3111,M2BS04P1,37.4,38.4,0
3112,M2BS04P1,38.6,39.6,0
3113,M2BS04P1,39.8,40.8,0
3114,M2BS04P1,41.0,42.0,0
3115,M2BS04P1,42.2,43.2,0
3116,M2BS04P1,43.4,44.4,0
3117,M2BS04P1,44.6,45.6,0
3118,M2BS04P1,45.8,46.8,0
3119,M2BS31P8,0.2,1.2,0
3120,M2BS31P8,1.4,2.4,0
3121,M2BS31P8,2.6,3.6,0
3122,M2BS31P8,3.8,4.8,1
3123,M2BS31P8,5.0,6.0,0
3124,M2BS31P8,6.2,7.2,1
3125,M2BS31P8,7.4,8.4,1
3126,M2BS31P8,8.6,9.6,0
3127,M2BS31P8,9.8,10.8,1
3128,M2BS31P8,11.0,12.0,0
3129,F2BS17P3,0.2,1.2,0
3130,F2BS17P3,1.4,2.4,0
3131,F2BS17P3,2.6,3.6,0
3132,F2BS17P3,3.8,4.8,1
3133,F2BS17P3,5.0,6.0,0
3134,F2BS17P3,6.2,7.2,1
3135,F2BS17P3,7.4,8.4,1
3136,F2BS17P3,8.6,9.6,0
3137,F2BS17P3,9.8,10.8,1
3138,F2BS17P3,11.0,12.0,0
3139,F2BS17P3,12.2,13.2,1
3140,F2BS17P3,13.4,14.4,1
3141,F2BS17P3,14.6,15.6,0
3142,F2BS17P3,15.8,16.8,0
3143,F2BS17P3,17.0,18.0,1
3144,F2BS17P3,18.2,19.2,1
3145,F2BS17P3,19.4,20.4,0
3146,F2BS17P3,20.6,21.6,1
3147,F2BS17P3,21.8,22.8,0
3148,F2BS17P3,23.0,24.0,0
3149,M2BS22P2,0.2,1.2,0
3150,M2BS22P2,1.4,2.4,0
3151,M2BS22P2,2.6,3.6,0
3152,M2BS22P2,3.8,4.8,1
3153,M2BS22P2,5.0,6.0,0
3154,M2BS22P2,6.2,7.2,1
3155,M2BS22P2,7.4,8.4,1
3156,M2BS22P2,8.6,9.6,0
3157,M2BS22P2,9.8,10.8,1
3158,M2BS22P2,11.0,12.0,0
3159,M2BS22P2,12.2,13.2,1
3160,M2BS22P2,13.4,14.4,1
3161,M2BS22P2,14.6,15.6,0
3162,M2BS22P2,15.8,16.8,0
3163,M2BS22P2,17.0,18.0,1
3164,M2BS22P2,18.2,19.2,1
3165,M2BS22P2,19.4,20.4,0
3166,M2BS22P2,20.6,21.6,1
3167,M2BS22P2,21.8,22.8,0
3168,M2BS22P2,23.0,24.0,0
3169,M2BS22P2,24.2,25.2,0
3170,M2BS22P2,25.4,26.4,1
3171,M2BS22P2,26.6,27.6,0
3172,M2BS22P2,27.8,28.8,1
3173,M2BS22P2,29.0,30.0,0
3174,M2BS22P2,30.2,31.2,0
3175,M2BS22P2,31.4,32.4,1
3176,M2BS22P2,32.6,33.6,1
3177,M2BS22P2,33.8,34.8,0
3178,M2BS22P2,35.0,36.0,0
3179,M2BS22P2,36.2,37.2,0
3180,M2BS22P2,37.4,38.4,0
3181,M2BS22P2,38.6,39.6,0
3182,M2BS22P2,39.8,40.8,0
3183,M2BS22P2,41.0,42.0,0
3184,M2BS22P2,42.2,43.2,0
3185,M1BS33P2,0.2,1.2,0
3186,M1BS33P2,1.4,2.4,0
3187,M1BS33P2,2.6,3.6,0
3188,M1BS33P2,3.8,4.8,1
3189,M1BS33P2,5.0,6.0,0
3190,M1BS33P2,6.2,7.2,1
3191,M1BS33P2,7.4,8.4,1
3192,M1BS33P2,8.6,9.6,0
3193,F1AS29P6,0.2,1.2,0
3194,F1AS29P6,1.4,2.4,0
3195,F1AS29P6,2.6,3.6,0
3196,F1AS29P6,3.8,4.8,1
3197,F1AS29P6,5.0,6.0,0
3198,F1AS29P6,6.2,7.2,1
3199,F1AS29P6,7.4,8.4,1
3200,F1AS29P6,8.6,9.6,0
3201,F1AS29P6,9.8,10.8,1
3202,F1AS29P6,11.0,12.0,0
3203,F1AS29P6,12.2,13.2,1
3204,F1AS29P6,13.4,14.4,1
3205,F1AS29P6,14.6,15.6,0
3206,M1BS15P1,0.2,1.2,0
3207,M1BS15P1,1.4,2.4,0
3208,M1BS15P1,2.6,3.6,0
3209,M1BS15P1,3.8,4.8,1
3210,M1BS15P1,5.0,6.0,0
3211,M1BS15P1,6.2,7.2,1
3212,M1BS15P1,7.4,8.4,1
3213,M1BS15P1,8.6,9.6,0
3214,M1BS15P1,9.8,10.8,1
3215,M1BS15P1,11.0,12.0,0
3216,M1BS15P1,12.2,13.2,1
3217,M1BS15P1,13.4,14.4,1
3218,M1BS15P1,14.6,15.6,0
3219,M1BS15P1,15.8,16.8,0
3220,M1BS15P1,17.0,18.0,1
3221,M1BS15P1,18.2,19.2,1
3222,M1BS15P1,19.4,20.4,0
3223,M1BS15P1,20.6,21.6,1
3224,M1BS15P1,21.8,22.8,0
3225,M1BS15P1,23.0,24.0,0
3226,M1BS15P1,24.2,25.2,0
3227,M1BS15P1,25.4,26.4,1
3228,M1BS15P1,26.6,27.6,0
3229,M1BS15P1,27.8,28.8,1
3230,M1BS15P1,29.0,30.0,0
3231,M1BS15P1,30.2,31.2,0
3232,M1BS15P1,31.4,32.4,1
3233,F2BTROP2,0.2,1.2,0
3234,F2BTROP2,1.4,2.4,0
3235,F2BTROP2,2.6,3.6,0
3236,F2BTROP2,3.8,4.8,1
3237,F2BTROP2,5.0,6.0,0
3238,F2BTROP2,6.2,7.2,1
3239,F2BTROP2,7.4,8.4,1
3240,F2BTROP2,8.6,9.6,0
3241,F2BTROP2,9.8,10.8,1
3242,F2BTROP2,11.0,12.0,0
3243,F2BTROP2,12.2,13.2,1
3244,F2BTROP2,13.4,14.4,1
3245,F2BTROP2,14.6,15.6,0
3246,F2BTROP2,15.8,16.8,0
3247,F2BTROP2,17.0,18.0,1
3248,F2BS08P4,0.2,1.2,0
3249,F2BS08P4,1.4,2.4,0
3250,F2BS08P4,2.6,3.6,0
3251,F2BS08P4,3.8,4.8,1
3252,F2BS08P4,5.0,6.0,0
3253,F2BS08P4,6.2,7.2,1
3254,F2BS08P4,7.4,8.4,1
3255,F2BS08P4,8.6,9.6,0
3256,F2BS08P4,9.8,10.8,1
3257,F2BS08P4,11.0,12.0,0
3258,F2BS08P4,12.2,13.2,1
3259,F2BS08P4,13.4,14.4,1
3260,F2BS08P4,14.6,15.6,0
3261,F2BS08P4,15.8,16.8,0
3262,F2BS08P4,17.0,18.0,1
3263,F2BS08P4,18.2,19.2,1
3264,F1AS10P2,0.2,1.2,0
3265,F1AS10P2,1.4,2.4,0
3266,F1AS10P2,2.6,3.6,0
3267,F1AS10P2,3.8,4.8,1
3268,F1AS10P2,5.0,6.0,0
3269,F1AS10P2,6.2,7.2,1
3270,F1AS10P2,7.4,8.4,1
3271,F1AS10P2,8.6,9.6,0
3272,F1AS10P2,9.8,10.8,1
3273,F1AS10P2,11.0,12.0,0
3274,F1AS10P2,12.2,13.2,1
3275,F1AS10P2,13.4,14.4,1
3276,F1AS10P2,14.6,15.6,0
3277,F2BJRLP6,0.2,1.2,0
3278,F2BJRLP6,1.4,2.4,0
3279,F2BJRLP6,2.6,3.6,0
3280,F2BJRLP6,3.8,4.8,1
3281,F2BJRLP6,5.0,6.0,0
3282,F2BJRLP6,6.2,7.2,1
3283,F2BJRLP6,7.4,8.4,1
3284,F2BJRLP6,8.6,9.6,0
3285,F2BJRLP6,9.8,10.8,1
3286,F2BJRLP6,11.0,12.0,0
3287,F2BJRLP6,12.2,13.2,1
3288,F2BJRLP6,13.4,14.4,1
3289,F2BJRLP6,14.6,15.6,0
3290,F2BJRLP6,15.8,16.8,0
3291,F2BJRLP6,17.0,18.0,1
3292,F2BJRLP6,18.2,19.2,1
3293,F2BJRLP6,19.4,20.4,0
3294,F2BJRLP6,20.6,21.6,1
3295,F2BJRLP6,21.8,22.8,0
3296,F2BJRLP6,23.0,24.0,0
3297,F2BJRLP6,24.2,25.2,0
3298,F2BJRLP6,25.4,26.4,1
3299,F2BJRLP6,26.6,27.6,0
3300,F2BJRLP6,27.8,28.8,1
3301,F2BJRLP6,29.0,30.0,0
3302,F2BJRLP6,30.2,31.2,0
3303,F2BJRLP6,31.4,32.4,1
3304,F2BJRLP6,32.6,33.6,1
3305,F2BJRLP6,33.8,34.8,0
3306,F2BJRLP6,35.0,36.0,0
3307,F2BJRLP6,36.2,37.2,0
3308,F2BJRLP6,37.4,38.4,0
3309,F2BJRLP6,38.6,39.6,0
3310,F2BJRLP6,39.8,40.8,0
3311,F2BJRLP6,41.0,42.0,0
3312,F2BJRLP6,42.2,43.2,0
3313,F2BJRLP6,43.4,44.4,0
3314,F2BJRLP6,44.6,45.6,0
3315,F1AS36P1,0.2,1.2,0
3316,M2BS06P3,0.2,1.2,0
3317,M2BS06P3,1.4,2.4,0
3318,M2BS06P3,2.6,3.6,0
3319,M2BS06P3,3.8,4.8,1
3320,M2BS06P3,5.0,6.0,0
3321,M2BS06P3,6.2,7.2,1
3322,M2BS06P3,7.4,8.4,1
3323,M2BS06P3,8.6,9.6,0
3324,M2BS06P3,9.8,10.8,1
3325,M2BS06P3,11.0,12.0,0
3326,F2BS33P2,0.2,1.2,0
3327,F2BS33P2,1.4,2.4,0
3328,F2BS33P2,2.6,3.6,0
3329,F2BS33P2,3.8,4.8,1
3330,F2BS33P2,5.0,6.0,0
3331,F2BS33P2,6.2,7.2,1
3332,F2BS33P2,7.4,8.4,1
3333,F2BS33P2,8.6,9.6,0
3334,F2BS33P2,9.8,10.8,1
3335,F2BS33P2,11.0,12.0,0
3336,F2BS33P2,12.2,13.2,1
3337,F2BS33P2,13.4,14.4,1
3338,F2BS33P2,14.6,15.6,0
3339,F2BS33P2,15.8,16.8,0
3340,F2BS33P2,17.0,18.0,1
3341,F2BS33P2,18.2,19.2,1
3342,F2BS33P2,19.4,20.4,0
3343,F2BS33P2,20.6,21.6,1
3344,F2BS33P2,21.8,22.8,0
3345,F2BS33P2,23.0,24.0,0
3346,F2BS33P2,24.2,25.2,0
3347,F2BS33P2,25.4,26.4,1
3348,F2BS33P2,26.6,27.6,0
3349,F2BS33P2,27.8,28.8,1
3350,F2BS33P2,29.0,30.0,0
3351,F2BS33P2,30.2,31.2,0
3352,F2BS33P2,31.4,32.4,1
3353,F2BS33P2,32.6,33.6,1
3354,F2BS33P2,33.8,34.8,0
3355,F2BS33P2,35.0,36.0,0
3356,F2BS33P2,36.2,37.2,0
3357,F2BS33P2,37.4,38.4,0
3358,F2BS15P1,0.2,1.2,0
3359,F2BS15P1,1.4,2.4,0
3360,F2BS15P1,2.6,3.6,0
3361,F2BS15P1,3.8,4.8,1
3362,F2BS15P1,5.0,6.0,0
3363,F2BS15P1,6.2,7.2,1
3364,F2BS15P1,7.4,8.4,1
3365,F2BS15P1,8.6,9.6,0
3366,F2BS15P1,9.8,10.8,1
3367,F2BS15P1,11.0,12.0,0
3368,F2BS15P1,12.2,13.2,1
3369,F2BS15P1,13.4,14.4,1
3370,F2BS15P1,14.6,15.6,0
3371,F2BS15P1,15.8,16.8,0
3372,F2BS15P1,17.0,18.0,1
3373,F2BS15P1,18.2,19.2,1
3374,F2BS15P1,19.4,20.4,0
3375,F2BS15P1,20.6,21.6,1
3376,F2BS15P1,21.8,22.8,0
3377,F2BS15P1,23.0,24.0,0
3378,F2BS15P1,24.2,25.2,0
3379,M1BS17P3,0.2,1.2,0
3380,M1BS17P3,1.4,2.4,0
3381,M1BS17P3,2.6,3.6,0
3382,M1BS17P3,3.8,4.8,1
3383,M1BS17P3,5.0,6.0,0
3384,M1BS17P3,6.2,7.2,1
3385,M1BS17P3,7.4,8.4,1
3386,M1BS17P3,8.6,9.6,0
3387,M1BS17P3,9.8,10.8,1
3388,M1BS17P3,11.0,12.0,0
3389,M1BS17P3,12.2,13.2,1
3390,M1BS17P3,13.4,14.4,1
3391,M1BS17P3,14.6,15.6,0
3392,M1BS17P3,15.8,16.8,0
3393,M1BS17P3,17.0,18.0,1
3394,M1BS17P3,18.2,19.2,1
3395,M1BS17P3,19.4,20.4,0
3396,M1BS17P3,20.6,21.6,1
3397,F2BS28P1,0.2,1.2,0
3398,F2BS28P1,1.4,2.4,0
3399,F2BS28P1,2.6,3.6,0
3400,F2BS28P1,3.8,4.8,1
3401,F2BS28P1,5.0,6.0,0
3402,F2BS28P1,6.2,7.2,1
3403,F2BS28P1,7.4,8.4,1
3404,F2BS28P1,8.6,9.6,0
3405,F2BS28P1,9.8,10.8,1
3406,F2BS28P1,11.0,12.0,0
3407,F2BS28P1,12.2,13.2,1
3408,F2BS28P1,13.4,14.4,1
3409,F2BS28P1,14.6,15.6,0
3410,F2BS28P1,15.8,16.8,0
3411,F2BS28P1,17.0,18.0,1
3412,F2BS28P1,18.2,19.2,1
3413,F2BS28P1,19.4,20.4,0
3414,F2BS28P1,20.6,21.6,1
3415,F2BS28P1,21.8,22.8,0
3416,M1BS39P9,0.2,1.2,0
3417,M1BS39P9,1.4,2.4,0
3418,M1BS39P9,2.6,3.6,0
3419,M1BS39P9,3.8,4.8,1
3420,M1BS39P9,5.0,6.0,0
3421,M1BS39P9,6.2,7.2,1
3422,M1BS39P9,7.4,8.4,1
3423,M1BS39P9,8.6,9.6,0
3424,M1BS39P9,9.8,10.8,1
3425,M1BS39P9,11.0,12.0,0
3426,M1BS39P9,12.2,13.2,1
3427,M1BS39P9,13.4,14.4,1
3428,F1AS16P4,0.2,1.2,0
3429,F1AS16P4,1.4,2.4,0
3430,F1AS16P4,2.6,3.6,0
3431,F1AS16P4,3.8,4.8,1
3432,F1AS16P4,5.0,6.0,0
3433,F1AS16P4,6.2,7.2,1
3434,F1AS16P4,7.4,8.4,1
3435,F1AS16P4,8.6,9.6,0
3436,F1AS16P4,9.8,10.8,1
3437,F1AS16P4,11.0,12.0,0
3438,M2BS26P6,0.2,1.2,0
3439,M2BS26P6,1.4,2.4,0
3440,M2BS26P6,2.6,3.6,0
3441,M2BS26P6,3.8,4.8,1
3442,M2BS26P6,5.0,6.0,0
3443,M2BS26P6,6.2,7.2,1
3444,M2BS26P6,7.4,8.4,1
